AÑO,POSICION,DESCPOSICION
2022,3808.99.99.000T,"CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA  INSECTICIDAS, RATICIDAS Y DEMAS ANTIRROEDORES, FUNGICIDAS, HERBICIDAS,INHIBIDORES DE GERMINACION Y REGULADORES DELCRECIMIENTO DE LAS PLANTAS, DESINFECTANTES YPRODUCTOS SIMILARES, PRESENTADOS EN FORMAS O ENVASES PARA LA VENTA AL POR MENOR, O COMOPREPARACIONES O EN ARTICULOS, TALES COMO CINTAS,MECHAS Y BUJIAS AZUFRADAS, Y PAPELES MATAMOSCAS. - Los dem¿s:  - Los dem¿s: - - Los dem¿s Los dem¿s    Los dem¿s"
2022,3808.94.19.900D,"CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA  INSECTICIDAS, RATICIDAS Y DEMAS ANTIRROEDORES, FUNGICIDAS, HERBICIDAS,INHIBIDORES DE GERMINACION Y REGULADORES DELCRECIMIENTO DE LAS PLANTAS, DESINFECTANTES YPRODUCTOS SIMILARES, PRESENTADOS EN FORMAS O ENVASES PARA LA VENTA AL POR MENOR, O COMOPREPARACIONES O EN ARTICULOS, TALES COMO CINTAS,MECHAS Y BUJIAS AZUFRADAS, Y PAPELES MATAMOSCAS. - Los dem¿s:  - Los dem¿s: - - Desinfectantes Presentados en formas o envases exclusivamente de uso directo en aplicaciones domisanitarias ---- Los dem¿s  Los dem¿s"
2022,2836.30.00.000K,"CAPITULO 28 PRODUCTOS QUIMICOS INORGANICOS;COMPUESTOS  INORGANICOS U ORGANICOS DE METALES PRECIOSOS,DE ELEMENTOS RADIACTIVOS, DE METALES DE LAS  TIERRAS RARAS O DE ISOTOPOS  CARBONATOS; PEROXOCARBONATOS (PERCABONATOS);CARBONATO DE AMONIO COMERCIAL QUE CONTENGACARBAMATO DE AMONIO.        -Hidr¿genocarbonato (bicarbonato) de sodio."
2022,7321.90.00.000T,"CAPITULO 73 MANUFACTURAS DE FUNDICION, DE HIERRO O DE  ACERO.  ESTUFAS, CALDERAS CON HOGAR, COCINAS (INCLUIDAS LAS QUE PUEDAN UTILIZARSE ACCESORIAMENTE PARA CALEFACCI¿N CENTRAL), BARBACOAS (PARRILLAS)*, BRASEROS, HORNILLOS DE GAS, CALIENTAPLATOS Y APARATOS  NO EL¿CTRICOS SIMILARES, DE USO DOM¿STICO, Y SUS PARTES, DE FUNDICI¿N, HIERRO O ACERO.        -Partes."
2022,7208.52.00.000R,"Capitulos 72 METALES COMUNES Y MANUFACTURAS DE ESTOS METALES.  PRODUCTOS LAMINADOS PLANOS DE HIERRO O DE ACEROSIN ALEAR, DE ANCHURA SUPERIOR O IGUAL A 600 mm.,LAMINADOS EN CALIENTE, SIN CHAPAR NI REVESTIR. -Los dem¿s, sin enrollar, simplemente laminados en caliente:  -Los dem¿s, sin enrollar, simplemente laminados en caliente:     --De espesor superior o igual a 4,75 mm pero inferior o igual a 10 mm"
2022,8443.99.33.000W,"BIENES DE CAPITAL  M¿QUINAS Y APARATOS PARA IMPRIMIR MEDIANTE PLANCHAS, CILINDROS Y DEM¿S ELEMENTOS IMPRESORES DE LA PARTIDA 84.42; LAS DEM¿S M¿QUINAS IMPRESORAS, COPIADORAS Y DE FAX, INCLUSO COMBINADAS ENTRE S¿; PARTES Y ACCESORIOS. - Partes y accesorios:  - Partes y accesorios: - - Los dem¿s Mecanismos de impresi¿n l¿ser, LED (Diodos Emisores de Luz) o LCS (Sistema de Cristal L¿quido), sus partes y accesorios   Cartuchos de revelador (¿toner¿)"
2022,8309.90.00.000H,"CAPITULO 83 MANUFACTURAS DIVERSAS DE METALES COMUNES.  TAPONES Y TAPAS (INCLUIDAS LAS TAPAS CORONA,TAPAS ROSCADAS Y TAPONES VERTEDORES),CAPSULAS PARA BOTELLAS, TAPONES ROSCADOS, SOBRETAPAS, PRECINTOS Y DEMAS ACCESORIOS PARAENVASES, DE METAL COMUN.        -Los dem¿s."
2022,9018.31.19.900D,"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGIA, ODONTOLOGIA O VETERINARIA, INCLUIDOS LOSDE CENTELLOGRAFIA Y DEMAS APARATOS ELECTROMEDICOS, ASI COMO LOS APARATOS PARA PRUEBAS VISUALES. -Jeringas, agujas, cat¿teres, c¿nulas e instrumentos similares  -Jeringas, agujas, cat¿teres, c¿nulas e instrumentos similares --Jeringas, incluso con agujas.    De material pl¿stico. ---- Los demas  Las demas"
2022,9018.39.24.000X,"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGIA, ODONTOLOGIA O VETERINARIA, INCLUIDOS LOSDE CENTELLOGRAFIA Y DEMAS APARATOS ELECTROMEDICOS, ASI COMO LOS APARATOS PARA PRUEBAS VISUALES. -Jeringas, agujas, cat¿teres, c¿nulas e instrumentos similares  -Jeringas, agujas, cat¿teres, c¿nulas e instrumentos similares --Los dem¿s.    Sondas, cat¿teres y c¿nulas.       Cat¿teres intravenosos perif¿ricos,de poliuretano o de copol¿mero  de etilenotetrafluoretileno  (ETFE)."
2022,9018.31.19.100K,"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGIA, ODONTOLOGIA O VETERINARIA, INCLUIDOS LOSDE CENTELLOGRAFIA Y DEMAS APARATOS ELECTROMEDICOS, ASI COMO LOS APARATOS PARA PRUEBAS VISUALES. -Jeringas, agujas, cat¿teres, c¿nulas e instrumentos similares  -Jeringas, agujas, cat¿teres, c¿nulas e instrumentos similares --Jeringas, incluso con agujas.    De material pl¿stico. ---- Los demas  Jeringas hipod¿rmicas"
2022,3920.10.10.000A,"CAPITULO 39 MATERIAS PLASTICAS Y MANUFACTURAS DE ESTAS  MATERIAS  LAS DEMAS PLACAS, LAMINAS, HOJAS, Y TIRAS, DE PLASTICO NO CELULAR Y SIN REFUERZO, ESTRATIFICACION NI SOPORTE O COMBINACION SIMILAR CON OTRAS MATERIAS.    -De polimeros de etileno.       De densidad superior o igual a 0,94, espesor inferior o igual a 19 micrometros, en rollos de anchura inferior o igual a 66 cm."
2022,4808.90.00.000M,"CAPITULO 48 PAPEL Y CARTON; MANUFACTURAS DE PASTA DECELULOSA, DE PAPEL O DE CARTON  PAPEL Y CARTON CORRUGADOS (INCLUSO REVESTIDOS POR ENCOLADO), RIZADOS(""CREP¿S""),PLISADOS, GOFRADOS, ESTAMPADOS O PERFORADOS, EN BOBINAS (ROLLOS) O EN HOJAS, EXCEPTO EL PAPEL DE LOS TIPOS DESCRIPTOS EN EL TEXTO DE LA PARTIDAS NRO. 48.03.        -Los dem¿s."
2022,4419.90.00.000A,"CAPITULO 44 MADERA, CARBON VEGETAL Y MANUFACTURAS DE MADERA          Los dem¿s"
2022,8414.51.20.000T,"BIENES DE CAPITAL  BOMBAS DE AIRE O DE VACIO, COMPRESORES DE AIRE U OTROS GASES Y VENTILADORES; CAMPANAS ASPIRANTES PARA EXTRACCION O RECICLADO, CON VENTILADOR INCORPORADO, INCLUSO CON FILTRO. -Ventiladores.  -Ventiladores. --Ventiladores de mesa, pie, pared, cielo raso, techo o ventana, con motor el¿ctrico incorporado de potencia inferior o igual a 125 W.       De techo."
2022,7216.31.00.000K,"Capitulos 72 METALES COMUNES Y MANUFACTURAS DE ESTOS METALES.  PERFILES DE HIERRO O DE ACERO SIN ALEAR. - Perfiles en U, en I o en H, simplemente laminados o extrudidos en caliente, de altura superior o igual a 80 mm:  - Perfiles en U, en I o en H, simplemente laminados o extrudidos en caliente, de altura superior o igual a 80 mm:     --Perfiles en U."
2022,8203.20.90.000E,"CAPITULO 82  HERRAMIENTAS Y UTLES, ARTICULOS DE CUCHILLERIAY CUBIERTOS DE MESA, DE METALES COMUNES; PARTESDE ESTOS ARTICULOS, DE METALES COMUNES  LIMAS, ESCOFINAS, ALICATES (INCLUSO CORTANTES),TENAZAS, PINZAS, CIZALLAS PARA METALES, CORTATUBOS, CORTAPERNOS, SACABOCADOS YHERRAMIENTAS SIMILARES, DE MANO.    -Alicates (incluso cortantes), tenazas, pinzas y herramientas similares       Las dem¿s."
2022,8201.50.00.000X,"CAPITULO 82  HERRAMIENTAS Y UTLES, ARTICULOS DE CUCHILLERIAY CUBIERTOS DE MESA, DE METALES COMUNES; PARTESDE ESTOS ARTICULOS, DE METALES COMUNES  LAYAS, PALAS, AZADAS, PICOS, BINADERAS, HORCAS DE LABRANZA, RASTRILLOS Y RAEDERAS; HACHAS, HOCINOS Y HERRAMIENTAS SIMILARES CON FILO;TIJERAS DE PODAR DE CUALQUIER TIPO; HOCES Y GUADA¿AS, CUCHILLOS PARA HENO O PAJA,CIZALLAS PARA SETOS, CU¿AS Y DEMAS HERRAMIENTASDE MANO, AGRICOLAS, HORTICOLAS O FORESTALES.        -Tijeras de podar (inclu¿das las de trinchar aves), para usar con una sola mano."
2022,9405.41.00.100W,"CAPITULO 94MUEBLES; MOBILIARIO MEDICOQUIRURGICO; ARTICULOS  DE CAMA Y SIMILARES; APARATOS DE ALUMBRADO NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE;  ANUNCIOS LUMINOSOS, LETREROS LUMINOSOS, PLACASINDICADORAS LUMINOSAS Y ARTICULOS SIMILARES; CONSTRUCCIONES PREFABRICADAS  Luminarias y aparatos de alumbrado (incluidos los proyectores) y sus partes, no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras, luminosos y art¿culos similares, con fuente de luz inseparable, y sus partes no expresadas ni comprendidas en otra parte. - Las dem¿s luminarias y aparatos de alumbrado, el¿ctricos:  - Las dem¿s luminarias y aparatos de alumbrado, el¿ctricos: -- Fotovoltaicos, dise¿ados para ser utilizadas ¿nicamente con fuentes luminosas de diodos emisores de luz (LED)    De metal com¿n"
2022,7319.90.00.000V,"CAPITULO 73 MANUFACTURAS DE FUNDICION, DE HIERRO O DE  ACERO.  AGUJAS DE COSER, DE TEJER, PASACINTAS, AGUJAS DE GANCHILLO (CROCH¿), PUNZONES PARA BORDAR Y ART¿CULOS SIMILARES, DE USO MANUAL, DE HIERRO O ACERO; ALFILERES DE GANCHO (IMPERDIBLES) Y DEM¿S ALFILERES DE HIERRO O ACERO, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE.        -Los dem¿s."
2022,9105.21.00.000T,CAPITULO 91 APARATOS DE RELOJERIA Y SUS PARTES.  LOS DEMAS RELOJES. -Relojes para pared.  -Relojes para pared.     --El¿ctricos.
2022,8206.00.00.000U,"CAPITULO 82  HERRAMIENTAS Y UTLES, ARTICULOS DE CUCHILLERIAY CUBIERTOS DE MESA, DE METALES COMUNES; PARTESDE ESTOS ARTICULOS, DE METALES COMUNES          HERRAMIENTAS DE DOS O MAS DE LAS PARTIDAS 8202 A 8205, ACONDICIONADAS EN JUEGOS PARA LA VENTA AL POR MENOR."
2022,9017.80.10.000B,"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  INSTRUMENTOS DE DIBUJO, TRAZADO O CALCULO (POR EJEMPLO: MAQUINAS PARA DIBUJAR, PANTOGRAFOS,TRANSPORTADORES, ESTUCHES DE DIBUJO, REGLAS YCIRCULOS, DE CALCULO); INSTRUMENTOS MANUALES DE MEDIDA DE LONGITUD (POR EJEMPLO: METROS, MICROMETROS, CALIBRADORES), NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE DE ESTE CAPITULO.    -Los dem¿s instrumentos.       Metros."
2022,8470.10.00.000E,"BIENES DE CAPITAL  MAQUINAS DE CALCULAR Y MAQUINAS DE BOLSILLO, REGISTRADORAS, REPRODUCTORAS Y VISUALIZADORAS DE DATOS , CON FUNCION DE CALCULO; MAQUINAS DE CONTABILIDAD, DE FRANQUEAR, EXPEDIR BOLETOS (TIQUES) Y MAQUINAS SIMILARES, CON DISPOSITIVO DE CALCULO INCORPORADO; CAJAS REGISTRADORAS.        -Calculadoras el¿ctronicas que puedan funcionar sin fuente de energ¿a el¿ctrica exterior y m¿quinas de bolsillo registradoras, reproductoras y visualizadoras de datos, con funci¿n de c¿lculo"
2022,8203.10.90.000Q,"CAPITULO 82  HERRAMIENTAS Y UTLES, ARTICULOS DE CUCHILLERIAY CUBIERTOS DE MESA, DE METALES COMUNES; PARTESDE ESTOS ARTICULOS, DE METALES COMUNES  LIMAS, ESCOFINAS, ALICATES (INCLUSO CORTANTES),TENAZAS, PINZAS, CIZALLAS PARA METALES, CORTATUBOS, CORTAPERNOS, SACABOCADOS YHERRAMIENTAS SIMILARES, DE MANO.    -Limas, escofinas y herramientas similares.       Las dem¿s."
2022,8531.20.00.000L,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  APARATOS ELECTRICOS DE SE¿ALIZACION ACUSTICA OVISUAL (POR EJEMPLO: SONERIAS, SIRENAS, TABLEROSINDICADORES, AVISADORES DE PROTECCION CONTRAROBO O INCENDIO), EXCEPTO LOS DE LAS PARTIDAS85.12 U 85.30.      -Tableros indicadores con dispositivos de cristal liquido LCD o diodos emisores de luz (LED) incorporados.  -Tableros indicadores con dispositivos de cristales l¿quidos (LCD) o de diodos emisores de luz (LED), incorporados."
2022,9027.10.00.000N,"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  INSTRUMENTOS Y APARATOS PARA ANALISIS FISICOS OQUIMICOS (POR EJEMPLO: POLARIMETROS, REFRACTOMETROS, ESPECTOMETROS, ANALIZADORES DEGASES O HUMOS); INSTRUMENTOS Y APARATOS PARA ENSAYOS DE VISCOSIDAD, POROSIDAD, DILATACION, TENSION SUPERFICIAL O SIMILARES O PARA MEDIDAS CALORIMETRICAS, ACUSTICAS O FOTOMETRICAS (INCLUIDOS LOS EXPOSIMETROS); MICROTOMOS.        -Analizadores de gases o humos."
2022,2102.10.90.000N,CAPITULO 21PREPARACIONES ALIMENTICIAS DIVERSAS  LEVADURAS (VIVAS O MUERTAS); LOS DEMASMICROORGANISMOS MONOCELULARES MUERTOS (EXCEPTO LAS VACUNAS DE LA PARTIDA 30.02); POLVOS PARA HORNEAR PREPARADOS.    - Levaduras vivas    Las dem¿s
2022,8474.80.90.000Q,"BIENES DE CAPITAL  MAQUINAS Y APARATOS DE CLASIFICAR, CRIBAR,SEPARAR, LAVAR, QUEBRANTAR, TRITURAR, PULVERIZAR, MEZCLAR, AMASAR O SOBAR, TIERRA, PIEDRA U OTRA MATERIA MINERAL SOLIDA (INCLUIDOS EL POLVO Y LA PASTA);  MAQUINAS DE AGLOMERAR, FORMAR O MOLDEAR COMBUSTIBLES MINERALES SOLIDOS, PASTAS CERAMICAS, CEMENTO, YESO O DEMAS MATERIAS MINERALES EN POLVO O PASTA; MAQUINAS PARA HACER MOLDES DE ARENA PARA FUNDICION.    -Las dem¿s m¿quinas y aparatos.       Los dem¿s"
2022,4202.31.00.000P,"CAPITULO 42 MANUFACTURAS DE CUERO; ARTICULOS  DE GUARNICIONERIA O DE TALABARTERIA;ARTICULOS DE VIAJE, BOLSOS DE MANO (CARTERAS)  Y CONTINENTES SIMILARES; MANUFACTURAS DE TRIPA  BAULES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO),CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CAMARAS FOTOGRAFICAS O CINEMATOGRAFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS)* AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO(CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTICULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERIA Y CONTINENTES SIMILARES, DE CUERO NATURAL O DE CUERO REGENERADO, HOJAS DE PLASTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTON, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESTAS MATERIAS O PAPEL. -Art¿culos de bolsillo o de bolso de mano (cartera):  -Art¿culos de bolsillo o de bolso de mano (cartera):     - - Con la superficie exterior de cuero natural o de cuero regenerado "
2022,4202.12.20.000T,"CAPITULO 42 MANUFACTURAS DE CUERO; ARTICULOS  DE GUARNICIONERIA O DE TALABARTERIA;ARTICULOS DE VIAJE, BOLSOS DE MANO (CARTERAS)  Y CONTINENTES SIMILARES; MANUFACTURAS DE TRIPA  BAULES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO),CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CAMARAS FOTOGRAFICAS O CINEMATOGRAFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS)* AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO(CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTICULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERIA Y CONTINENTES SIMILARES, DE CUERO NATURAL O DE CUERO REGENERADO, HOJAS DE PLASTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTON, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESTAS MATERIAS O PAPEL. -Ba¿les, maletas (valijas) y maletines,  incluidos los de aseo y porta documentos, portafolios (carteras de mano), cartapacios y continentes similares  -Ba¿les, maletas (valijas) y maletines,  incluidos los de aseo y porta documentos, portafolios (carteras de mano), cartapacios y continentes similares --Con la superficie exterior de pl¿stico o  materia textil.       De materia textil."
2022,3507.90.49.000Y,CAPITULO 35  MATERIAS ALBUMINOIDEAS; PRODUCTOS A BASE DE ALMIDON O DE FECULA MODIFICADOS; COLAS; ENZIMAS  ENZIMAS; PREPARACIONES ENZIMATICAS NO EXPRESADASNI COMPRENDIDAS EN OTRA PARTE.    -Las dem¿s.    Preparaciones enzim¿ticas.     Los demas.      Las dem¿s.
2022,4011.80.90.000A,"CAPITULO 40CAUCHO Y MANUFACTURAS DE CAUCHO.  NEUMATICOS (LLANTAS NEUMATICAS) NUEVOS DE CAUCHO.    - De los tipos utilizados en veh¿culos y m¿quinas para la construcci¿n, miner¿a o mantenimiento industrial  --- Los dem¿s  Los dem¿s"
2022,4011.40.00.000F,CAPITULO 40CAUCHO Y MANUFACTURAS DE CAUCHO.  NEUMATICOS (LLANTAS NEUMATICAS) NUEVOS DE CAUCHO.        -De los tipos utilizados en motocicletas.
2022,2208.50.00.000Z,"CAPITULO 22BEBIDAS, LIQUIDOS ALCOHOLICOS Y VINAGRE  ALCOHOL ETILICO SIN DESNATURALIZAR CON GRADO ALCOHOLICO VOLUMETRICO INFERIOR AL 80% VOL; AGUARDIENTES, LICORES Y DEMAS BEBIDAS ESPIRITUOSAS.        -""Gin"" y ginebra"
2022,3822.13.00.000G,"CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA   - Reactivos de diagn¿stico o de laboratorio sobre cualquier soporte y reactivos de diagn¿stico o de laboratorio preparados, incluso sobre soporte, incluso presentados en kits:  - Reactivos de diagn¿stico o de laboratorio sobre cualquier soporte y reactivos de diagn¿stico o de laboratorio preparados, incluso sobre soporte, incluso presentados en kits:     -	Para la determinaci¿n de los grupos o de los factores sangu¿neos"
2022,7017.90.00.000N,"CAPITULO 70VIDRIO Y MANUFACTURAS DE VIDRIO  ARTICULOS DE VIDRIO PARA LABORATORIO, HIGIENE OFARMACIA, INCLUSO GRADUADOS O CALIBRADOS.        -Los dem¿s."
2022,5407.61.00.000W,"CAPITULO 54 FILAMENTOS SINTETICOS O ARTIFICIALES  TEJIDOS DE HILADOS DE FILAMENTOS SINTETICOS,INCLUIDOS LOS TEJIDOS FABRICADOS CON LOSPRODUCTOS DE LA PARTIDA 54.04. -Los dem¿s tejidos con un contenido de filamentos de poli¿ster superior o igual al 85% en peso:  -Los dem¿s tejidos con un contenido de filamentos de poli¿ster superior o igual al 85% en peso:     --Con un contenido de filamentos de poli¿ster sin texturar superior o igual al 85% en peso."
2022,7013.99.00.000X,"CAPITULO 70VIDRIO Y MANUFACTURAS DE VIDRIO  ARTICULOS DE VIDRIO PARA SERVICIO DE MESA, COCINA, TOCADOR, OFICINA, PARA ADORNO DE    INTERIORES O USOS SIMILARES, EXCEPTO LOS DE LASPARTIDAS 70.10 O 70.18. -Los dem¿s art¿culos:  -Los dem¿s art¿culos:     --Los dem¿s"
2022,8512.90.00.000M,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  APARATOS ELECTRICOS DE ALUMBRADO O SE¿ALIZACION (EXCEPTO LOS ARTICULOS LOS DE LA PARTIDA 85.39),LIMPIAPARABRISAS, ELIMINADORESDE ESCARCHA O DE VAHO, ELECTRICOS, DEL TIPO DELOS UTILIZADOS EN VELOC¿PEDOS O VEHICULOS AUTOMOVILES.      -Partes  -Partes."
2022,8479.89.12.000C,"BIENES DE CAPITAL  MAQUINAS Y APARATOS MECANICOS CON UNA FUNCIONPROPIA, NO EXPRESADOS NI COMPRENDIDOS EN OTRAPARTE DE ESTE CAPITULO. -Las dem¿s m¿quinas y aparatos:  -Las dem¿s m¿quinas y aparatos: --Los dem¿s.    Prensas; distribuidores y dosificadores de    s¿lidos o de l¿quidos.     Distribuidores y dosificadores de s¿lidos y l¿quidos      Distribuidores y dosificadores de s¿lidos    o l¿quidos"
2022,8202.20.00.000Y,"CAPITULO 82  HERRAMIENTAS Y UTLES, ARTICULOS DE CUCHILLERIAY CUBIERTOS DE MESA, DE METALES COMUNES; PARTESDE ESTOS ARTICULOS, DE METALES COMUNES  SIERRAS DE MANO; HOJAS DE SIERRA DE CUALQUIER CLASE (INCLUIDAS LAS FRESAS SIERRA Y LAS HOJAS SINDENTAR).        -Hojas de sierras de cinta."
2022,3917.31.00.000P,"CAPITULO 39 MATERIAS PLASTICAS Y MANUFACTURAS DE ESTAS  MATERIAS  TUBOS Y ACCESORIOS PARA TUBERIA (POR EJEMPLO: JUNTAS, CODOS, EMPALMES [RACORES]), DE PLASTICO. -Los dem¿s tubos:  -Los dem¿s tubos:   --Tubos flexibles para una presi¿n de rupturam¿nima de 27,6 MPa.  --Tubos flexibles para una presi¿n de ruptura  m¿nima de 27,6 MPa."
2022,7604.29.19.000N,"CAPITULO 76 En este Capitulo se entiende pora.)Barras  b.)Perfiles  c)Alambre  d.) Chapas, hojas y tiras  e.)tubos  BARRRAS Y PERFILES, DE ALUMINIO. -De aleaciones de aluminio  -De aleaciones de aluminio --Los dem¿s.    Barras       Las dem¿s"
2022,7307.19.20.000B,"CAPITULO 73 MANUFACTURAS DE FUNDICION, DE HIERRO O DE  ACERO.  ACCESORIOS PARA TUBERIA (POR EJEMPLO: EMPALMES (RACORES), CODOS, MANGUITOS), DE FUNDICION, HIERRO O ACERO. -Moldeados  -Moldeados --Los dem¿s.       De acero."
2022,7315.82.00.000F,"CAPITULO 73 MANUFACTURAS DE FUNDICION, DE HIERRO O DE  ACERO.  CADENAS Y SUS PARTES, DE FUNDICION, HIERRO O ACERO. -Las dem¿s cadenas:  -Las dem¿s cadenas:     --Las dem¿s cadenas, de eslabones soldados."
2022,8471.90.90.000Z,"BIENES DE CAPITAL  MAQUINAS AUTOMATICAS PARA TRATAMIENTO O PROCESAMIENTO DE DATOS Y SUS UNIDADES; LECTORES MAGNETICOS U OPTICOS, MAQUINAS PARA REGISTRO DE DATOS SOBRE SOPORTE EN FORMA CODIFICADA Y MAQUINAS PARA TRATAMIENTO O PROCESAMIENTO DE ESTOS DATOS, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE.    -Los dem¿s       Los dem¿s"
2022,3921.13.90.000H,"CAPITULO 39 MATERIAS PLASTICAS Y MANUFACTURAS DE ESTAS  MATERIAS  LAS DEMAS PLACAS, LAMINAS, HOJAS Y TIRAS, DE PLASTICO. -Productos celulares:  -Productos celulares: --De poliuretanos       Los dem¿s"
2022,0206.29.90.000Y,"CAPITULO 2CARNE Y DESPOJOS COMESTIBLES  DESPOJOS COMESTIBLES DE ANIMALES DE LAS ESPECIESBOVINA, PORCINA, OVINA, CAPRINA, CABALLAR, ASNALO MULAR, FRESCOS, REFRIGERADOS O CONGELADOS. -De la especie bovina, congelados:  -De la especie bovina, congelados: --Los dem¿s.       Las dem¿s."
2022,2402.20.00.100P,"CAPITULO 24TABACOS Y SUCEDANEOS DEL TABACO ELABORADOS  CIGARROS (PUROS) (INCLUSO DESPUNTADOS) CIGARRITOS(PURITOS) Y CIGARRILLOS, DE TABACO O DE SUCEDANEOS DEL TABACO.    -Cigarrillos que contengan tabaco  - Cigarrillos que contengan Tabaco        Rubios"
